train/test,log type,severity,class,text,Reference,label_4class,label_node,label_job,label_total
train,DELL LC ,3,unknown,arg1 initialization has failed.,,0,1,1,1
train,DELL LC ,2,unknown,The watchdog timer interrupt was initiated.,,0,1,1,1
test,DELL LC ,2,unknown,The arg1 is absent.,,0,1,1,1
test,DELL LC ,3,unknown,A failure is detected on arg1 .,,0,1,1,1
train,DELL LC ,3,unknown,Security subsystem errors detected for arg1 .,,0,1,1,1
train,DELL LC ,2,unknown,The arg1 is removed.,,0,1,1,1
train,DELL LC ,3,unknown,The system performance degraded.,,0,1,1,1
train,DELL LC ,3,unknown,The arg1 arg2 operation was not successful.,,0,1,1,1
train,DELL LC ,3,unknown,Server arg1 health changed to a non-recoverable state from a less severe state.,,0,1,1,1
train,DELL LC ,2,unknown,The arg1 device may not function as expected because the device health status turned to Critical.,,0,1,1,1
train,DELL LC ,3,unknown,Communication with arg1 was lost.,,0,1,1,1
