text,class,label,train/test,top_attention_words,masked_text_attention
"mmfs: [E] Timeout executing CallExitScript command ""[path]"" args ""[path] sendRequestToNodes requestExpelData [sth NODE ID] localNode "" with delay 104.857500 secs, num read status 20",file system,0,train,"['""', 'with', 'command']","mmfs: [E] Timeout executing CallExitScript ""[path]"" args ""[path] sendRequestToNodes requestExpelData [sth NODE ID] localNode delay 104.857500 secs, num read status 20"
Peripheral Component Interconnect Express(PCIe) Isolation Event Detected: A PCIe devicesignaled an error and was disabled,"bus, io module, pci",0,train,"['Detected:', 'Event']",Peripheral Component Interconnect Express(PCIe) Isolation A PCIe devicesignaled an error and was disabled
kernel: LustreError: [kNUM]: lsr07-MDT[kNUM]mdc-[ID]: operation to node [ip]@o2ib failed: rc = [kNUM],file system,0,train,"['kernel:', 'failed:']",LustreError: [kNUM]: lsr07-MDT[kNUM]mdc-[ID]: operation to node [ip]@o2ib rc = [kNUM]
CPU arg1 voltage regulator module is absent.,"voltage, current",0,train,['is'],CPU arg1 voltage regulator module absent.
arg1 exceeded the maximum warning threshold.,board,0,train,['exceeded'],arg1 the maximum warning threshold.
mmfs: [E] Timed out in [SEC] seconds waiting for a commMsgCheckMessages reply from node [ip] [sth NODE ID]. Sending expel message.,file system,0,train,"['mmfs:', 'waiting', 'Timed']",[E] out in [SEC] seconds for a commMsgCheckMessages reply from node [ip] [sth NODE ID]. Sending expel message.
mmfs: [E] Close connection [ip] [agpu NODE ID] <c0n[interface ID]>:[0] (connection by peer). Attempting reconnect.,file system,0,test,"['mmfs:', 'Close']",[E] connection [ip] [agpu NODE ID] <c0n[interface ID]>:[0] (connection by peer). Attempting reconnect.
"kernel: NVRM: Xid (PCI:[device id]): 13, pid=[PIDNUM], Graphics SM Warp exception (GPC 0, TPC 2, SM [NUM]:) PC Overflow",gpu,0,test,"['kernel:', 'Overflow']","NVRM: Xid (PCI:[device id]): 13, pid=[PIDNUM], Graphics SM Warp exception (GPC 0, TPC 2, SM [NUM]:) PC"
Unable to communicate with iDRAC.,"bmc, management module",0,train,['Unable'],to communicate with iDRAC.
"Fan degraded (Fan %1, Location %2)",fan,0,train,['Location'],"Fan degraded (Fan %1, %2)"
Slot %1 Smart Array: Storage link errorsdetected: %2,storage,0,train,['link'],Slot %1 Smart Array: Storage errorsdetected: %2
NFS Destination access denied.,file system,0,train,['Destination'],NFS access denied.
Disk drive is overheating,storage,0,test,['is'],Disk drive overheating
Critical temperature threshold exceeded,board,0,test,['exceeded'],Critical temperature threshold
Power loss detected on the Management Module at slot arg1 due to reboot or shutdown.,power,0,train,"['loss', 'detected']",Power on the Management Module at slot arg1 due to reboot or shutdown.
Consistency check for arg1 has detected multiple uncorrectable medium errors.,storage,0,train,['has'],Consistency check for arg1 detected multiple uncorrectable medium errors.
SAS cable arg1 to expander arg2 is not connected.,storage,0,train,['to'],SAS cable arg1 expander arg2 is not connected.
The arg1 voltage is less than the lower critical threshold.,"voltage, current",0,train,['is'],The arg1 voltage less than the lower critical threshold.
kernel: pci [pci id] BAR [NUM]: failed to assign [io size 0x[kNUM]],os,0,train,"['kernel:', 'pci']",[pci id] BAR [NUM]: failed to assign [io size 0x[kNUM]]
System Board Power Protection Fault,power,0,train,['Fault'],System Board Power Protection
"systemd: nvidia-persistenced.service: Main process exited, code=killed, status=([NUM])[path]",service,0,train,['process'],"systemd: nvidia-persistenced.service: Main exited, code=killed, status=([NUM])[path]"
The Enclosure Management Module (EMM) arg1 installed in sled that is available in slot arg2 has failed.,storage,0,train,"['The', 'has']",Enclosure Management Module (EMM) arg1 installed in sled that is available in slot arg2 failed.
Thermal - Thermal trip detected.,board,0,train,['-'],Thermal Thermal trip detected.
kernel: [PID](cbnMD) over core_pipe_limit,"resource management, scheduler",0,train,['kernel:'],[PID](cbnMD) over core_pipe_limit
mmfs: [E] Close connection [ip] [stnfs NODE ID] <c0n[interface ID]>:[1] (Broken pipe). Attempting reconnect.,file system,0,test,"['connection', 'mmfs:']",[E] Close [ip] [stnfs NODE ID] <c0n[interface ID]>:[1] (Broken pipe). Attempting reconnect.
"systemd: gdrcopy.service: Control process exited, code=exited status=1",service,0,train,['systemd:'],"gdrcopy.service: Control process exited, code=exited status=1"
"%1 Inadequate power to power on: %2(Enclosure Address %3, Slot %4)",power,0,train,['on:'],"%1 Inadequate power to power %2(Enclosure Address %3, Slot %4)"
CPU arg1 temperature is less than the lower critical threshold.,cpu,0,train,['is'],CPU arg1 temperature less than the lower critical threshold.
A PCI system error was detected on a component at bus arg1 device arg2 function arg3 .,"bus, io module, pci",0,train,"['was', 'at']",A PCI system error detected on a component bus arg1 device arg2 function arg3 .
Non-bootable diskette detected.,storage,0,train,['detected.'],Non-bootable diskette
Server failed to power up due to zero power allocated.,power,0,train,['failed'],Server to power up due to zero power allocated.
NetworkManager: <error> [LOG ID] manager: (bond[eth ID]) couldn't create the device: Failed to create bond interface 'bond[eth ID]' for 'bond[eth ID]': wrong-type,nic,0,train,"['the', ""couldn't""]",NetworkManager: <error> [LOG ID] manager: (bond[eth ID]) create device: Failed to create bond interface 'bond[eth ID]' for 'bond[eth ID]': wrong-type
The coin cell battery in the primary CMC is not working.,battery,0,train,"['is', 'not']",The coin cell battery in the primary CMC working.
"dracut: dracut module 'dmraid' will not be installed, because command 'dmraid' could not be found!",os,0,train,"['could', 'module']","dracut: dracut 'dmraid' will not be installed, because command 'dmraid' not be found!"
mmfs: [E] mmcommon: Unexpected error from gpfsInit. Return code: 149,file system,0,train,['error'],mmfs: [E] mmcommon: Unexpected from gpfsInit. Return code: 149
The system performance degraded because cooling capacity has changed.,board,0,train,['because'],The system performance degraded cooling capacity has changed.
kernel: [PID](python3) over core_pipe_limit,"resource management, scheduler",0,train,['kernel:'],[PID](python3) over core_pipe_limit
"PCIe - PCI device in physical Slot arg1 , PCI Tag arg2 , is present but not responding.","bus, io module, pci",0,test,"['is', 'but']","PCIe - PCI device in physical Slot arg1 , PCI Tag arg2 , present not responding."
kernel: : section_type: PCIe error,"bus, io module, pci",0,train,['error'],kernel: : section_type: PCIe
systemd: nvidia-fabricmanager.service: State 'stop-final-sigterm' timed out. Killing.,service,0,train,['timed'],systemd: nvidia-fabricmanager.service: State 'stop-final-sigterm' out. Killing.
"kernel: LustreError: LOG ID:(statah[kNUM]:[kNUM]:start_statahead_thread()) can't start ll_sa thread, rc: -4",file system,0,train,"[""can't""]","kernel: LustreError: LOG ID:(statah[kNUM]:[kNUM]:start_statahead_thread()) start ll_sa thread, rc: -4"
Unable to boot the system because either the backplane signal cable is not installed properly or is damaged.,board,0,train,"['because', 'Unable']",to boot the system either the backplane signal cable is not installed properly or is damaged.
Storage enclosure problem detected,storage,0,train,['detected'],Storage enclosure problem
The power input for power supply arg1 is outside of range.,power,0,train,['is'],The power input for power supply arg1 outside of range.
Power supply arg1 is not present.,power,0,train,['supply'],Power arg1 is not present.
kernel: ata1: SATA link down (SStatus 0 SControl 300),storage,0,train,['down'],kernel: ata1: SATA link (SStatus 0 SControl 300)
System level current is less than the lower critical threshold.,"voltage, current",0,train,['is'],System level current less than the lower critical threshold.
"Smart Storage Battery failure (Battery %1,service information: %2)",battery,0,train,['failure'],"Smart Storage Battery (Battery %1,service information: %2)"
Drive arg1 in disk drive bay arg2 is in the failed array.,storage,0,test,"['is', 'bay']",Drive arg1 in disk drive arg2 in the failed array.
Hardware Installation Error: Mezzanine %1 is notcorrectly installed,"bus, io module, pci",0,train,['is'],Hardware Installation Error: Mezzanine %1 notcorrectly installed
"HPE Persistent Memory Configuration Error: Thesystem is populated with incompatible MemoryModule types. %1 (Major Code:%2, MinorCode:%3)","setting, config",0,train,"['is', 'Error:']","HPE Persistent Memory Configuration Thesystem populated with incompatible MemoryModule types. %1 (Major Code:%2, MinorCode:%3)"
systemd: gpfs.service: Failed with result 'timeout'.,service,0,train,['Failed'],systemd: gpfs.service: with result 'timeout'.
mmsysmon: [E] Event raised: The Spectrum Scale service process not running [path] node. Normal operation be done,file system,0,train,"['not', 'done']",mmsysmon: [E] Event raised: The Spectrum Scale service process running [path] node. Normal operation be
The battery on arg1 can no longer recharge.,battery,0,test,['can'],The battery on arg1 no longer recharge.
The power supplies are not redundant.,power,0,train,['are'],The power supplies not redundant.
Chassis power level current is greater than the upper critical threshold.,"voltage, current",0,train,"['is', 'current']",Chassis power level greater than the upper critical threshold.
The arg1 temperature is less than the lower critical threshold.,board,0,train,['is'],The arg1 temperature less than the lower critical threshold.
Drive arg1 in disk drive bay arg2 is in the critical array.,storage,0,train,"['is', 'bay']",Drive arg1 in disk drive arg2 in the critical array.
The system board arg1 current is greater than the upper critical threshold.,"voltage, current",0,train,"['is', 'The']",system board arg1 current greater than upper critical threshold.
"Server_Administrator: [NUM] - Instrumentation Severity: Warning, Category: System Health, MessageID: SYS105, Message: Unable to process the event: A fatal error was detected [path] component at bus [ID] device [ID] function Date and time of event: Sun Feb 6 16:08:00 2022.","bus, io module, pci",0,test,"['at', 'component', 'function', 'to']","Server_Administrator: [NUM] - Instrumentation Severity: Warning, Category: System Health, MessageID: SYS105, Message: Unable process the event: A fatal error was detected [path] bus [ID] device [ID] Date and time of event: Sun Feb 6 16:08:00 2022."
The performance of CPU arg1 is automatically readjusted by Chassis Controller because of unacceptable change in the thermal and power conditions.,cpu,0,train,"['is', 'The']",performance of CPU arg1 automatically readjusted by Chassis Controller because of unacceptable change in thermal and power conditions.
"openib[eth ID]: Module mlx5_ib does not exist, skipping...#033[60G[#033[1;31mFAILED#033[0;39m]","bios, firmware, driver",0,train,['does'],"openib[eth ID]: Module mlx5_ib not exist, skipping...#033[60G[#033[1;31mFAILED#033[0;39m]"
Drive array recovery needed,storage,0,test,['needed'],Drive array recovery
The arg1 sensor has detected an error with a value of arg2 degrees Celsius.,board,0,train,"['The', 'has']",arg1 sensor detected an error with a value of arg2 degrees Celsius.
All the NVDIMMs are disabled because the value of memory capacity of all the installed NVDIMMs has exceeded the maximum value supported by the processor.,memory,0,test,"['are', 'because']",All the NVDIMMs disabled the value of memory capacity of all the installed NVDIMMs has exceeded the maximum value supported by the processor.
mmfs: [E] VERBS RDMA closed connection [ip] ([stnfs NODE ID]) [path] port [NUM] fabnum [NUM] index [IDX]1 [cookie ID] RDMA send error IBV_WC_RETRY_EXC_ERR,file system,0,train,"['closed', 'error', 'mmfs:']",[E] VERBS RDMA connection [ip] ([stnfs NODE ID]) [path] port [NUM] fabnum [NUM] index [IDX]1 [cookie ID] RDMA send IBV_WC_RETRY_EXC_ERR
kernel: watchdog: BUG: soft lockup - CPU#[CPU NUM] stuck for [SEC]s! [collectl:[NUM],os,0,train,"['stuck', 'kernel:']",watchdog: BUG: soft lockup - CPU#[CPU NUM] for [SEC]s! [collectl:[NUM]
The communication with arg1 fan arg2 is lost.,fan,0,test,['is'],The communication with arg1 fan arg2 lost.
"kernel: nvme nvme0: I/O 11 QID [ID] timeout, completion",storage,0,test,['11'],"kernel: nvme nvme0: I/O QID [ID] timeout, completion"
kernel: pcieport [NUM]:c5:[kNUM]: BAR [NUM]: no space for [io size 0x[kNUM]],"bus, io module, pci",0,train,"['kernel:', 'space']",pcieport [NUM]:c5:[kNUM]: BAR [NUM]: no for [io size 0x[kNUM]]
Fabric arg1 is down.,nic,0,train,['is'],Fabric arg1 down.
Processor detected a problem while performing an Intel Trusted Execution Technology (TXT) operation.,cpu,0,test,"['while', 'detected']",Processor a problem performing an Intel Trusted Execution Technology (TXT) operation.
nv-fabricmanager: fabric manager NVIDIA GPU driver interface version [version] don't match with driver version [version] Please update with matching NVIDIA driver package.,"bios, firmware, driver",0,train,"[""don't"", 'match']",nv-fabricmanager: fabric manager NVIDIA GPU driver interface version [version] with driver version [version] Please update with matching NVIDIA driver package.
The QuickPath Interconnect (QPI) link arg1 of the processor arg2 has a downgraded clock speed or dropped clock because of an initialization error.,"bus, io module, pci",0,train,"['The', 'link', 'has']",QuickPath Interconnect (QPI) arg1 of processor arg2 a downgraded clock speed or dropped clock because of an initialization error.
kernel: XFS (md[NUM]:) log mount failed,file system,0,train,['kernel:'],XFS (md[NUM]:) log mount failed
systemd: LSF.mount: Failed with result 'exit-code'.,service,0,train,['Failed'],systemd: LSF.mount: with result 'exit-code'.
Unable to turn on the storage sled controller arg1 in slot arg2 because the arg3 module is not functioning.,storage,0,train,"['is', 'because']",Unable to turn on the storage sled controller arg1 in slot arg2 the arg3 module not functioning.
System level current is outside of range.,"voltage, current",0,train,['is'],System level current outside of range.
gdrcopy: Checking required modules: module nvidia is not loaded,service,0,train,['is'],gdrcopy: Checking required modules: module nvidia not loaded
The arg1 sensor has failed with a value of arg2 degrees Celsius.,board,0,test,"['failed', 'The']",arg1 sensor has with a value of arg2 degrees Celsius.
The arg1 sensor has failed with value the arg2 degrees Celsius.,board,0,train,"['the', 'failed']",arg1 sensor has with value arg2 degrees Celsius.
"mmfs: Error=MMFS_PHOENIX, ID=[ID], Tag=[ID]: reason 668 Failure Reason [E] Lost membership in cluster sr06.[sth NODE ID]. Unmounting file systems.",file system,0,train,"['mmfs:', 'reason']","Error=MMFS_PHOENIX, ID=[ID], Tag=[ID]: 668 Failure [E] Lost membership in cluster sr06.[sth NODE ID]. Unmounting file systems."
mmsysmon: [E] Event raised: The Spectrum Scale service process is unresponsive [path] node. Normal operation be done,file system,0,train,"['is', 'done']",mmsysmon: [E] Event raised: The Spectrum Scale service process unresponsive [path] node. Normal operation be
Insufficient server cooling,board,0,train,['Insufficient'],server cooling
The PERC storage adapter in arg1 is not supported by the installed storage backplane.,board,0,train,"['The', 'is']",PERC storage adapter in arg1 not supported by installed storage backplane.
